Ensembl_Danio	Mouse_homology_percentage	MGI_Symbol	Ensembl_Mouse	EntrezGeneID_Mouse	EntrezGeneID_Danio	Zfin_Symbol	Description	num_orthologues	unique_ortho_check	baseMean	log2FoldChange	lfcSE	pvalue	padj	SRR3143894	SRR3143897	SRR3143899	SRR3143916	SRR5809464	SRR5809465	SRR5809466	SRR5809467	SRR5809472	SRR5809473	SRR5809474	SRR5809475	SRR6910771	SRR6910772	SRR6910773	SRR6910774	SRR6910775	SRR6910776	SRR8867570	SRR8867571	SRR8867572	SRR11033311	SRR11033312	SRR11033313	SRR11294120	SRR11294121	SRR11294122	SRR11294126	SRR11294127	SRR11294128	SRR12554271	SRR12554272	SRR12554273	SRR12554274	SRR12554275	SRR12554276
ENSDARG00000001354	NA	NA	NA	NA	561024	slc6a22.2	solute carrier family 6 member 22, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030616-628]	1	1	15.1165667389579	-1.29596357480975	0.386305052073549	4.22723722565659e-05	0.000186430229269611	8.29628101090886	8.16675079440134	13.0500559743349	6.52666892465748	28.03290778626	42.9904114553524	5.24354302839075	48.086648144155	6.76524915941508	6.39447906270134	0	0	26.3464607463074	23.9888523844911	54.9684348382257	18.1148434163509	11.4924707104251	39.518775251658	4.33582699483465	2.20167576040145	8.8674092668744	3.87206962271406	13.2126868770326	11.55514296655	11.7474632822632	11.5798780454179	5.47089094214934	9.96200560688973	6.76099029151197	10.9871116808582	31.0545056814057	24.1298163861672	28.0896879663768	3.48915236560123	4.99357691868659	3.90367925871575
ENSDARG00000001414	42.5027	Mctp2	ENSMUSG00000032776	244049	562393	mctp2a	multiple C2 domains, transmembrane 2a [Source:ZFIN;Acc:ZDB-GENE-040724-63]	1	1	3.21759845258069	1.39479620182492	0.927590500988343	0.00569210059804546	0.0147215847263215	5.74357916139844	6.31067106840104	0	4.51846310168595	4.67215129771	10.7476028638381	0	0	6.76524915941508	0	0	0	0	0	2.32260992274193	0	0	0	0.619403856404949	11.0083788020072	0.985267696319378	3.87206962271406	1.20115335245751	5.33314290763844	5.8737316411316	2.51736479248215	5.96824466416291	0.711571829063552	6.08489126236077	6.18025032048274	0	0.339856568819257	0	8.47365574503157	5.58105655617913	10.0031781004591
ENSDARG00000001431	83.853	Actn3	ENSMUSG00000006457	11474	323320	actn3b	actinin alpha 3b [Source:ZFIN;Acc:ZDB-GENE-030131-2040]	1	1	10.3410091460762	1.08559317558729	0.329525390351241	6.37396163898078e-05	0.000270123839541258	10.8489828604193	15.9622856436026	9.03465413607798	16.0656465837723	4.67215129771	10.7476028638381	5.24354302839075	0	13.5304983188302	12.7889581254027	10.1498694716991	24.0486728485339	8.28031623455374	3.86916973943406	5.41942315306451	7.24593736654036	2.46267229509109	13.172925083886	10.5298655588841	5.87113536107052	13.7937477484713	24.5231076105224	9.60922681966007	9.77742866400381	9.78955273521933	12.0833510039143	10.9417818842987	20.635583042843	13.5219805830239	13.7338896010728	6.36056140462526	4.07827882583108	5.61793759327536	7.72598023811702	10.868373293612	9.27123823944991
ENSDARG00000001452	39.6204	Adam8	ENSMUSG00000025473	11501	368917	adam8a	ADAM metallopeptidase domain 8a [Source:ZFIN;Acc:ZDB-GENE-030616-622]	1	1	259.64402054119	2.43640582922846	0.33919068193457	3.82803115027349e-14	7.70172753700877e-13	1117.44523462319	691.204089962514	240.422185065631	151.619539634351	74.75442076336	26.8690071595953	31.4612581703445	48.086648144155	54.1219932753206	198.228850943742	71.049086301894	136.275812808359	256.689803271166	134.647106932305	201.292859970967	12.6803903914456	24.6267229509109	13.172925083886	494.28427741115	207.69141339787	165.524972981655	130.35967729804	198.190303155489	240.880287995003	1304.45790196798	647.969697584904	985.755077030908	54.7910308378935	379.967654382973	52.1887804840765	31.428656352266	36.7045094324797	26.2170421019517	234.022433664254	338.094531376957	334.008556573866
ENSDARG00000001572	NA	NA	NA	NA	559849	prf1.3	perforin 1.3 [Source:ZFIN;Acc:ZDB-GENE-060503-461]	1	1	1.54360387466615	1.74593987565752	0.932209571777429	0.00158651507285443	0.0047915063504171	2.87178958069922	1.85607972600031	8.03080367651376	0.502051455742883	0	0	0	0	6.76524915941508	0	0	0	0	0.773833947886811	0	1.81148434163509	0.820890765030363	0	0.619403856404949	0.733891920133816	2.95580308895813	1.29068987423802	0	0.888857151273073	1.95791054704387	1.00694591699286	2.48676861006788	4.98100280344486	7.43708932066316	6.86694480053638	0	0	0.374529172885024	0	0.29373981874627	0.243979953669734
ENSDARG00000001721	14.2705	Oc90	ENSMUSG00000015001	18256	568941	oc90	otoconin 90 [Source:ZFIN;Acc:ZDB-GENE-070912-300]	1	1	1.41721358877789	1.85433895053546	0.936500614359211	0.00108493918898729	0.00341423720289469	0.319087731188802	0	4.01540183825688	8.03282329188613	0	0	0	0	0	0	10.1498694716991	0	0	2.32150184366043	0	0	0.820890765030363	0	1.2388077128099	0	0.985267696319378	1.29068987423802	0	0.888857151273073	1.4684329102829	2.01389183398572	0.497353722013576	7.82729011969907	2.02829708745359	4.12016688032183	0	0.339856568819257	0.749058345770048	0.249225168971517	1.17495927498508	0.487959907339469
ENSDARG00000001769	72.5632	Ptpra	ENSMUSG00000027303	19262	140818	ptpra	protein tyrosine phosphatase receptor type A [Source:ZFIN;Acc:ZDB-GENE-020107-1]	1	1	149.832929306026	-1.93263825886108	0.205817986643679	3.89321246780458e-22	1.91015160806739e-20	52.9685633773412	50.4853685472083	57.2194761951606	30.123087344573	219.59111099237	150.466440093734	241.202979305974	246.444071738794	216.487973101282	153.467497504832	172.547781018885	184.373158505427	208.51341790649	226.733346730836	173.421540898064	152.164684697348	242.983666448987	146.784022363301	243.425715567145	300.895687254864	158.62809910742	107.127259561756	9.60922681966007	37.3320003534691	44.542464945248	44.8090933061822	36.8041754290046	55.5026026669571	45.9747339822814	63.1758921649347	190.068540797037	226.344474833625	189.511761479822	205.859989570473	264.659576690389	243.735973716065
ENSDARG00000001781	69.685	Tspan11	ENSMUSG00000030351	68498	564029	tspan11	tetraspanin 11 [Source:ZFIN;Acc:ZDB-GENE-041210-93]	1	1	51.6512789867558	1.56161289016723	0.216628423286146	4.55356751237598e-14	9.04346048364054e-13	82.324634646711	90.2054746836148	109.4197000925	61.2502776006317	32.70505908397	21.4952057276762	41.948344227126	24.0433240720775	20.2957474782452	12.7889581254027	30.4496084150974	56.1135699799125	19.5716565543998	34.8225276549065	25.5487091501612	26.2665229537088	36.9400844263663	14.1138483041636	52.6493277944207	60.1791374509729	21.6758893190263	74.8600127058051	34.8334472212677	135.106286993507	92.5112733478227	93.1424973218394	84.550132742308	84.6770476585627	82.484081556446	81.7166431263829	24.6939442767804	23.789959817348	31.834979695227	51.3403848081325	43.4734931744479	45.6242513362403
ENSDARG00000001835	89.2652	Nalcn	ENSMUSG00000000197	338370	548345	nalcn	sodium leak channel, non-selective [Source:ZFIN;Acc:ZDB-GENE-050410-12]	1	1	6.08279188629461	1.46938328153599	0.602519143466928	0.000614072744358298	0.00206232146938502	12.7635092475521	12.6213421368021	3.01155137869266	5.02051455742883	0	0	0	0	6.76524915941508	31.9723953135067	10.1498694716991	8.01622428284465	12.7968523624921	7.73833947886811	5.41942315306451	0	2.46267229509109	2.82276966083271	6.81344242045444	6.60502728120434	2.95580308895813	6.45344937119009	2.40230670491502	5.33314290763844	9.78955273521933	17.1180805888786	11.4391356063123	0	8.11318834981436	2.06008344016091	0.374150670860309	1.69928284409628	0	6.47985439325944	7.34349546865674	2.43979953669734
ENSDARG00000001857	61.7729	Aff4	ENSMUSG00000049470	93736	556421	aff4	AF4/FMR2 family, member 4 [Source:ZFIN;Acc:ZDB-GENE-100910-5]	1	1	103.401744021595	-2.56675942007546	0.21291608842341	1.2458015539797e-34	2.00704208562043e-32	36.0569136243347	23.7578204928039	28.1078128677982	13.053337849315	126.14808503817	145.092638661814	146.819204794941	162.292437486523	182.661727304207	166.256455630235	81.1989557735931	144.292037091204	148.292936200644	146.254616150607	181.937777281451	112.312029181376	154.327463825708	110.088016772476	199.448041762394	146.778384026763	144.834351358949	58.0810443407109	2.40230670491502	10.6662858152769	33.7739569365067	22.1528101738429	25.3650398226924	22.7702985300337	16.9024757287799	27.4677792021455	143.299706939498	139.341193215895	124.718214570713	190.65725426321	156.269583573016	148.583791784868
ENSDARG00000001873	60.4167	Phgdh	ENSMUSG00000053398	236539	321928	phgdh	phosphoglycerate dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-030131-647]	1	1	20.611428313739	1.59324742742585	0.600599338572497	0.000297623834421867	0.00107930511296813	58.073967076362	34.8942988488057	2.00770091912844	22.5923155084297	9.34430259542001	10.7476028638381	5.24354302839075	6.01083101801938	6.76524915941508	51.1558325016107	10.1498694716991	8.01622428284465	12.7968523624921	17.7981808013967	20.1292859970967	0.905742170817545	0.820890765030363	0.940923220277571	29.1119812510326	34.4929202462893	38.4254401564557	9.03482911966613	7.20692011474505	13.3328572690961	83.2111982493643	87.1008218198822	36.3068217069911	0.711571829063552	12.1697825247215	6.18025032048274	0.374150670860309	0.339856568819257	4.49435007462029	37.633000514699	32.0176402433434	31.4734140233957
ENSDARG00000001912	NA	NA	NA	NA	503566	drd4-rs	dopamine receptor D4 related sequence [Source:ZFIN;Acc:ZDB-GENE-051113-172]	1	1	3.8909146934278	-1.24589768656785	0.869983822472881	0.0086090136379301	0.0210191570250662	0.957263193566407	1.85607972600031	1.50577568934633	1.50615436722865	0	16.1214042957572	26.2177151419537	0	0	0	0	0	3.76378010661534	13.9290110619626	3.87101653790322	1.81148434163509	0.820890765030363	14.1138483041636	9.29105784607424	4.40335152080289	0.985267696319378	1.29068987423802	2.40230670491502	1.77771430254615	1.4684329102829	3.524310709475	0.497353722013576	0	1.35219805830239	1.37338896010728	14.5918761635521	0	0	4.73527821045882	0.29373981874627	5.61153893440389
ENSDARG00000001937	35.7438	Slc2a7	ENSMUSG00000062064	435818	100334818		solute carrier family 2, facilitated glucose transporter member 1-like [Source:NCBI gene;Acc:100334818]	1	1	7.07345205997592	3.61045439805681	0.856369520579658	1.00803356609134e-07	7.44810015187883e-07	22.655228914405	31.9245712872052	13.551981204117	9.53897765911478	0	0	0	0	0	6.39447906270134	0	0	18.8189005330767	14.7028450098494	12.3872529212903	0	0	0	0	0.733891920133816	0	0	0	0.888857151273073	46.5003754922918	28.6979586342965	19.894148880543	12.0967210940804	7.43708932066316	7.55363928059002	0.374150670860309	0	0	0.249225168971517	0	0.243979953669734
ENSDARG00000001953	72.3881	Pfkfb3	ENSMUSG00000026773	170768	554477	pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2724]	1	1	191.608013015154	1.73555650785855	0.247138591486802	1.54453937228955e-13	2.83774603991377e-12	552.659950419006	575.755931005295	176.175755653521	222.91084634984	37.37721038168	48.3642128872715	36.7048011987352	48.086648144155	94.7134882318111	198.228850943742	263.896606264178	336.681419879475	176.897665010921	107.562918756267	135.485578826613	65.2134362988633	76.3428411478237	31.9913894894374	86.7165398966929	60.1791374509729	52.219187904927	238.777626734034	169.362622696509	119.106858270592	944.202361311904	527.136187545761	756.475011182649	88.2349068038804	252.861036902548	88.5835879269193	35.5443137317294	60.1546126810084	35.2057422511922	53.5834113288761	92.528042905075	51.9677301316534
ENSDARG00000001993	NA	NA	NA	NA	100002040	myhb	myosin, heavy chain b [Source:ZFIN;Acc:ZDB-GENE-081124-1]	1	1	16.969347334601	-1.92287985567064	0.840109462490911	0.000513655013018707	0.00176180241834252	0.957263193566407	1.11364783560018	1.00385045956422	1.00410291148577	14.01645389313	0	0	6.01083101801938	6.76524915941508	19.183437188104	0	24.0486728485339	8.28031623455374	2.32150184366043	5.41942315306451	5.43445302490527	2.46267229509109	33.8732359299926	104.059847876031	74.1230839335154	0.985267696319378	2.58137974847604	1.20115335245751	0.888857151273073	0.978955273521933	1.00694591699286	0.497353722013576	0.711571829063552	2.02829708745359	0.686694480053638	0.374150670860309	0	15.355696088286	50.8419344701894	126.308122060896	96.3720816995451
ENSDARG00000002194	34.279	Rhd	ENSMUSG00000028825	19746	554272	rhd	Rh blood group, D antigen [Source:ZFIN;Acc:ZDB-GENE-051213-1]	1	1	95.8218393619854	-2.82133640870627	0.215587599385878	2.54758837752988e-40	6.47027504636648e-38	23.2934043767826	25.6139002188042	16.5635325828096	21.0861611412011	74.75442076336	198.830652981005	146.819204794941	132.238282396426	121.774484869471	89.5227068778187	121.79843366039	208.421831353961	124.957499539629	120.718095870343	154.840661516129	77.8938266903089	114.924707104251	219.235110324674	82.3807129018583	125.495518342882	239.420050205609	19.3603481135703	26.4253737540652	12.444000117823	23.4949265645264	31.2153234267786	19.894148880543	17.7892957265888	19.6068718453847	17.1673620013409	129.456132117667	133.903488114787	146.066377425159	183.678949532008	130.420479523344	98.0799413752333
ENSDARG00000002197	82.904	Pygl	ENSMUSG00000021069	110095	493916	pygl	phosphorylase, glycogen, liver [Source:ZFIN;Acc:ZDB-GENE-041205-1]	1	1	202.30459019989	3.54662035008549	0.328315037620501	4.08638029824757e-29	3.97372873326885e-27	152.843023239436	192.289859613632	470.303940305837	374.028334528448	23.36075648855	75.2332200468668	83.896688454252	30.0541550900969	13.5304983188302	44.7613534389094	10.1498694716991	8.01622428284465	31.6157528955688	9.28600737464173	9.29043969096772	10.8689060498105	35.2983028963056	74.3329344019281	183.96294535227	138.705572905291	309.374056644285	496.915601581637	1165.11875188378	214.214573456811	63.1426151421647	132.413388084561	122.34901561534	754.977710636429	562.514392253796	747.810288778412	47.5171351992593	47.2400630658767	46.0670882648579	345.426084194522	126.01438224215	130.041315305968
ENSDARG00000002271	NA	NA	NA	NA	393923	zfand5b	zinc finger, AN1-type domain 5b [Source:ZFIN;Acc:ZDB-GENE-040426-875]	1	1	1066.84585484922	1.46200304611944	0.201256998708172	3.13551609426131e-14	6.39787537267611e-13	1140.73863899997	1168.21657954459	2050.8664888897	1299.30916746258	387.78855770993	644.856171830286	844.21042757091	961.7329628831	642.698670144432	569.108636580419	537.943082000054	577.168148364815	677.480419190761	533.9454240419	949.94745840145	600.507059252032	635.369452133501	390.483136415192	807.702628752054	1064.14328419403	1885.80237075529	1782.4427163227	3297.16595249586	742.195721313016	1266.76812393738	964.150715520662	915.628202226994	2314.74315994373	1275.12276897916	1958.45265711298	677.21271425716	650.825329288877	671.156277809963	1290.73715010349	1115.33009177959	1114.50042836335
ENSDARG00000002332	70.7792	Frmd6	ENSMUSG00000048285	319710	321937	frmd6	FERM domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-050522-354]	1	1	119.033420519014	1.01988750674535	0.131812739627528	6.53878747639183e-16	1.63948134773922e-14	209.959727122232	246.487387612841	149.071793245287	196.80417065121	107.45947984733	102.102227206462	83.896688454252	72.1299722162325	81.1829899129809	63.9447906270134	81.1989557735931	56.1135699799125	87.3196984734758	76.6095608407943	101.420633293064	80.6110532027615	69.7757150275808	63.9827789788749	88.5747514659078	62.3808132113743	43.3517786380526	197.475550758417	154.948782467019	148.439144262603	292.218149146297	200.382237481579	230.274773292286	166.507808000871	153.474479617322	166.18006417298	83.4355996018489	75.448158277875	89.5124723195207	89.222610491803	59.6291832054928	53.6755898073416
ENSDARG00000002405	NA	NA	NA	NA	561694	si:ch211-225b11.1	si:ch211-225b11.1 [Source:ZFIN;Acc:ZDB-GENE-060531-39]	1	1	80.1125900846931	-1.07595231341377	0.201864094835298	6.27434041749858e-09	5.68611484388534e-08	97.002670281396	96.1449298068158	31.1193642464908	36.6497562692305	154.18099282443	26.8690071595953	94.3837745110335	84.1516342522713	60.8872424347357	134.284060316728	40.5994778867966	48.0973456970679	66.995285897753	79.7048966323415	90.5817869869353	56.1560145906878	75.5219503827933	97.8560149088674	155.470367957642	132.100545624087	101.482572720896	45.1741455983307	48.0461340983003	23.999143084373	93.9797062581056	81.0591463179251	76.0951194680772	26.3281576753514	60.8489126236077	29.5278626423064	95.4084210693788	75.7880148466943	74.5313054041198	82.4935309295721	162.438119766687	148.095831877529
ENSDARG00000002445	57.9897	Prdm1	ENSMUSG00000038151	12142	323473	prdm1a	PR domain containing 1a, with ZNF domain [Source:ZFIN;Acc:ZDB-GENE-030131-2193]	1	1	14.9512239578002	2.11123005217043	0.392994349561974	3.99295434526579e-09	3.73969190479817e-08	43.0768437104883	36.379162629606	19.5750839615023	19.5800067739724	0	0	20.974172113563	12.0216620360388	13.5304983188302	19.183437188104	10.1498694716991	8.01622428284465	15.0551204264613	3.09533579154724	13.9356595364516	2.71722651245264	5.74623535521254	4.70461610138786	9.91046170247919	4.40335152080289	2.95580308895813	41.3020759756166	25.2242204016077	5.33314290763844	39.6476885776383	26.6840668003107	35.8094679849775	24.9050140172243	26.3678621368967	19.2274454415019	5.98641073376495	5.09784853228885	0.374529172885024	5.9814040553164	6.16853619367166	5.12357902706442
ENSDARG00000002507	52.6405	Itga10	ENSMUSG00000090210	213119	572348	itga10	integrin, alpha 10 [Source:ZFIN;Acc:ZDB-GENE-100922-54]	4	1	71.0289915241169	-1.32319206398598	0.280992139014842	1.53913882932145e-07	1.09664959160649e-06	22.3361411832162	29.6972756160049	45.675195910172	48.1969397513168	46.7215129771	171.96164582141	73.4096023974705	102.184127306329	81.1829899129809	115.100623128624	152.248042075487	96.1946913941358	47.4236293433532	165.600464847778	65.8072811443547	224.624058362751	35.2983028963056	47.0461610138786	52.6493277944207	67.518056652311	66.9982033497177	45.1741455983307	31.2299871638952	37.3320003534691	46.5003754922918	40.2778366797143	40.7830052051132	27.7513013334785	28.3961592243503	29.5278626423064	90.5444623481948	100.937400939319	98.1266432958763	63.0539677497937	54.6356062868062	64.8986676761494
ENSDARG00000002571	72.9651	Tmod3	ENSMUSG00000058587	50875	447869	tmod2	tropomodulin 2 [Source:ZFIN;Acc:ZDB-GENE-040912-185]	1	1	65.1040334806529	-1.4544988395118	0.23543889329317	4.89400277449894e-11	6.21846567956934e-10	49.7776860654532	50.1141526020082	28.1078128677982	25.1025727871442	158.85314412214	53.7380143191905	125.845032681378	72.1299722162325	74.4177407535659	38.366874376208	10.1498694716991	16.0324485656893	60.2204817058454	63.4543837267185	42.5811819169354	58.8732411031404	49.2534459018217	39.518775251658	158.567387239667	137.971680985157	80.791951098189	51.6275949695208	10.8103801721176	20.4437144792807	56.7794058642721	44.3056203476858	46.7512498692762	23.4818703590972	29.0722582535015	28.1544736821991	76.3267368555031	82.9250027918986	90.2615306652908	106.668372319809	143.932511185672	138.336633730739
